1	0.7943282347242815	0.6309573444801932	0.5011872336272722	0.3981071705534972	0.31622776601683794	0.251188643150958	0.19952623149688797	0.15848931924611134	0.12589254117941673	0.1	0.07943282347242814	0.0630957344480193	0.05011872336272722	0.03981071705534971	0.0316227766016838	0.025118864315095794	0.019952623149688785	0.015848931924611134	0.012589254117941668	0.01	0.007943282347242814	0.00630957344480193	0.005011872336272719	0.003981071705534969	0.003162277660168376	0.002511886431509577	0.0019952623149688768	0.0015848931924611108	0.0012589254117941649	0.0009999999999999979	0.0007943282347242797	0.0006309573444801917	0.0005011872336272709	0.0003981071705534961	0.00031622776601683696	0.0002511886431509572	0.00019952623149688728	0.00015848931924611077	0.00012589254117941623	9.999999999999958e-05	7.94328234724279e-05	6.309573444801917e-05	5.011872336272715e-05	3.9810717055349695e-05	3.9810717055349695e-05
0	0.17	0.0982	0.07	0.0978	0.069	0.0684	0.1011	0.1599	0.1589	0.1773	0.2522	0.4253	0.4996	0.7979	0.764	0.8163	0.9226	0.8178	0.9413	0.9552	0.9683	0.9367	0.9653	0.9777	0.9692	0.9741	0.9821	0.9814	0.9789	0.9781	0.9809	0.984	0.9793	0.9821	0.9828	0.9818	0.9831	0.9827	0.9818	0.9825	0.9829	0.9826	0.9824	0.9825	0.9831	0.9829
1	0.17	0.1051	0.1061	0.0982	0.0892	0.0686	0.1487	0.1036	0.136	0.285	0.192	0.5522	0.5978	0.7788	0.6568	0.7963	0.9339	0.9236	0.9628	0.9487	0.9559	0.9637	0.979	0.9224	0.975	0.9799	0.98	0.9813	0.9774	0.982	0.9787	0.9821	0.9822	0.9821	0.9809	0.9823	0.9824	0.9812	0.9815	0.9821	0.9827	0.9827	0.9828	0.9829	0.9828	0.9829
2	0.1701	0.0859	0.1032	0.1444	0.1028	0.101	0.129	0.0992	0.1535	0.1832	0.2529	0.2235	0.769	0.5572	0.874	0.8132	0.7549	0.9494	0.935	0.9278	0.9169	0.9633	0.9782	0.9779	0.9804	0.9764	0.9661	0.9793	0.9757	0.9806	0.9821	0.9797	0.9822	0.9823	0.9823	0.982	0.9825	0.9822	0.981	0.9826	0.9824	0.9818	0.9833	0.9828	0.9828	0.9831
3	0.1699	0.1003	0.0729	0.0753	0.0728	0.0954	0.0996	0.1344	0.1069	0.1701	0.3653	0.3063	0.5185	0.3363	0.7817	0.9333	0.8831	0.913	0.9143	0.9649	0.9693	0.97	0.9656	0.9803	0.9768	0.9765	0.9792	0.9791	0.981	0.9819	0.9816	0.9815	0.9828	0.9823	0.983	0.9818	0.982	0.9821	0.9827	0.9829	0.9824	0.9822	0.9828	0.9827	0.9829	0.9833
4	0.1697	0.1196	0.1754	0.1009	0.0979	0.0982	0.1261	0.1007	0.1599	0.289	0.241	0.5787	0.6911	0.3874	0.7558	0.875	0.8681	0.9111	0.8826	0.9065	0.9258	0.9754	0.9695	0.9755	0.9764	0.9752	0.9726	0.9807	0.9813	0.9819	0.9795	0.9836	0.982	0.9823	0.982	0.9814	0.9817	0.9819	0.9825	0.9825	0.9823	0.983	0.9825	0.9813	0.9828	0.9829
5	0.1696	0.0874	0.1374	0.1125	0.074	0.1003	0.0998	0.0728	0.121	0.2635	0.3831	0.3436	0.7453	0.6134	0.6169	0.587	0.9047	0.8993	0.9203	0.9694	0.9751	0.9756	0.9768	0.9758	0.9789	0.9788	0.98	0.9785	0.9826	0.9762	0.9782	0.9828	0.9818	0.9803	0.9824	0.9778	0.9827	0.9827	0.9823	0.9828	0.9824	0.9829	0.9828	0.9828	0.9828	0.9828
6	0.1688	0.1138	0.0965	0.1002	0.0973	0.1429	0.192	0.1197	0.1144	0.2748	0.3363	0.2525	0.7251	0.838	0.6213	0.7765	0.8464	0.9158	0.9604	0.9644	0.9594	0.9652	0.9788	0.9784	0.9777	0.9769	0.9807	0.9794	0.9821	0.973	0.9819	0.9801	0.981	0.9818	0.9817	0.9819	0.982	0.9831	0.9825	0.9825	0.9822	0.9822	0.9827	0.9819	0.9828	0.9828
7	0.1704	0.1046	0.1043	0.0489	0.0884	0.1141	0.1133	0.1115	0.1582	0.1028	0.3103	0.514	0.4496	0.4715	0.7436	0.8694	0.6804	0.9519	0.9661	0.9646	0.9684	0.9676	0.9687	0.9733	0.9781	0.9794	0.9809	0.9805	0.9808	0.9798	0.9816	0.9817	0.9813	0.9805	0.981	0.9827	0.9826	0.9822	0.9752	0.9825	0.9823	0.9831	0.9832	0.9829	0.9831	0.9824
8	0.1688	0.0958	0.1437	0.0684	0.1498	0.0699	0.1028	0.0967	0.1796	0.2164	0.4655	0.404	0.6015	0.6759	0.7159	0.8145	0.9582	0.9384	0.9193	0.9399	0.9552	0.9534	0.9725	0.9768	0.9736	0.9775	0.9773	0.9793	0.9791	0.9813	0.9806	0.982	0.9821	0.9824	0.9813	0.9813	0.9827	0.9825	0.9828	0.9825	0.9824	0.9827	0.9825	0.9829	0.9827	0.9827
9	0.1678	0.0951	0.1028	0.101	0.1009	0.0985	0.0684	0.1032	0.1447	0.2224	0.3131	0.2207	0.4487	0.6212	0.5817	0.89	0.7997	0.8937	0.9658	0.9634	0.9672	0.9583	0.9684	0.9797	0.9722	0.9784	0.9758	0.9815	0.9799	0.9771	0.9788	0.9823	0.9816	0.9818	0.9814	0.9829	0.9805	0.9824	0.9826	0.9826	0.9829	0.9822	0.9825	0.9826	0.9829	0.9829
10	0.1379	0.0532	0.0972	0.0697	0.1135	0.103	0.1069	0.1096	0.1034	0.2337	0.5162	0.3823	0.6321	0.7324	0.6705	0.6943	0.9277	0.7702	0.9458	0.7964	0.9455	0.9637	0.9777	0.9812	0.9794	0.9814	0.9814	0.9744	0.9825	0.9796	0.9827	0.9824	0.9817	0.9797	0.9825	0.9809	0.9824	0.9827	0.9833	0.9826	0.9822	0.9822	0.9828	0.9826	0.9828	0.983
11	0.1475	0.0998	0.1028	0.1009	0.1419	0.1032	0.0785	0.1385	0.1084	0.1624	0.5089	0.2316	0.5051	0.218	0.5684	0.8316	0.8599	0.962	0.9626	0.9156	0.9557	0.9174	0.9764	0.9602	0.9763	0.9809	0.9669	0.9777	0.9819	0.9784	0.9785	0.982	0.9818	0.9818	0.9833	0.9822	0.9818	0.9832	0.9824	0.9825	0.9773	0.9823	0.9826	0.982	0.9824	0.9828
12	0.1188	0.1354	0.1009	0.1036	0.0987	0.0974	0.1122	0.1892	0.1068	0.1409	0.3801	0.3578	0.5589	0.5562	0.6051	0.8921	0.9247	0.9344	0.9127	0.9064	0.9554	0.9708	0.9494	0.9793	0.9815	0.981	0.9724	0.979	0.9819	0.9825	0.9832	0.9827	0.9814	0.9823	0.9824	0.9805	0.9819	0.9831	0.9825	0.982	0.9828	0.9822	0.9827	0.9827	0.983	0.9824
13	0.0842	0.0764	0.1315	0.0988	0.0981	0.098	0.094	0.1135	0.1314	0.1939	0.1695	0.3784	0.5889	0.6616	0.7997	0.8572	0.7206	0.9403	0.9672	0.9477	0.9668	0.9729	0.9665	0.9788	0.978	0.9807	0.9819	0.9785	0.9816	0.9809	0.9805	0.9831	0.982	0.9828	0.9816	0.9822	0.9828	0.982	0.9826	0.9826	0.9828	0.9825	0.9828	0.9827	0.9829	0.983
14	0.1263	0.1006	0.0994	0.0974	0.101	0.0892	0.1031	0.1476	0.2802	0.1629	0.3895	0.2725	0.4647	0.7837	0.8194	0.9062	0.9128	0.8252	0.9728	0.9657	0.9693	0.9656	0.9695	0.9543	0.9769	0.9805	0.972	0.9806	0.9791	0.9824	0.9819	0.9826	0.9814	0.9821	0.9796	0.9822	0.9827	0.9826	0.9828	0.9833	0.9832	0.9831	0.9825	0.9826	0.9832	0.9826
15	0.3277	0.4848	0.613	0.6959	0.626	0.5505	0.7515	0.8286	0.8522	0.9485	0.9071	0.8862	0.9384	0.9749	0.9699	0.9661	0.9672	0.9754	0.9693	0.9797	0.9744	0.9796	0.9792	0.9825	0.9813	0.9823	0.9813	0.9819	0.9821	0.9814	0.9825	0.9826	0.9825	0.9822	0.9822	0.9814	0.9824	0.9829	0.9833	0.9829	0.9827	0.9828	0.9826	0.9825	0.9832	0.9826
