1	0.7943282347242815	0.6309573444801932	0.5011872336272722	0.3981071705534972	0.31622776601683794	0.251188643150958	0.19952623149688797	0.15848931924611134	0.12589254117941673	0.1	0.07943282347242814	0.0630957344480193	0.05011872336272722	0.03981071705534971	0.0316227766016838	0.025118864315095794	0.019952623149688785	0.015848931924611134	0.012589254117941668	0.01	0.007943282347242814	0.00630957344480193	0.005011872336272719	0.003981071705534969	0.003162277660168376	0.002511886431509577	0.0019952623149688768	0.0015848931924611108	0.0012589254117941649	0.0009999999999999979	0.0007943282347242797	0.0006309573444801917	0.0005011872336272709	0.0003981071705534961	0.00031622776601683696	0.0002511886431509572	0.00019952623149688728	0.00015848931924611077	0.00012589254117941623	9.999999999999958e-05	7.94328234724279e-05	6.309573444801917e-05	5.011872336272715e-05	3.9810717055349695e-05	3.9810717055349695e-05
0	0.17	0.0986	0.0794	0.0916	0.083	0.0962	0.1429	0.0984	0.0901	0.3044	0.3138	0.4734	0.582	0.6358	0.8534	0.7594	0.876	0.8695	0.9418	0.87	0.9545	0.9694	0.977	0.9774	0.9761	0.9802	0.9798	0.9815	0.9806	0.9801	0.9819	0.9798	0.981	0.981	0.9822	0.9826	0.9824	0.9817	0.983	0.9791	0.9825	0.9828	0.9825	0.9824	0.9825	0.9828
1	0.17	0.1125	0.0982	0.0806	0.0849	0.1092	0.0989	0.0974	0.1147	0.2777	0.2473	0.6063	0.7583	0.4016	0.6947	0.6	0.8339	0.9453	0.8866	0.9713	0.9126	0.9606	0.973	0.9719	0.9771	0.9727	0.9766	0.977	0.9796	0.9816	0.9811	0.9821	0.9813	0.9824	0.9828	0.9825	0.9825	0.9811	0.9814	0.9829	0.983	0.9822	0.9826	0.9827	0.9824	0.9828
2	0.1701	0.0912	0.1147	0.1009	0.0958	0.101	0.1202	0.1085	0.2237	0.147	0.2013	0.4511	0.453	0.5007	0.7925	0.8647	0.895	0.883	0.8543	0.9615	0.9661	0.9599	0.9636	0.968	0.9782	0.9774	0.9779	0.9783	0.9798	0.9778	0.982	0.9827	0.9817	0.9825	0.9805	0.9822	0.982	0.9823	0.9825	0.9827	0.9823	0.9826	0.9825	0.9825	0.9825	0.9828
3	0.1699	0.0367	0.0805	0.106	0.098	0.0756	0.1009	0.1443	0.2203	0.291	0.1605	0.2305	0.5268	0.5704	0.7922	0.7522	0.8883	0.9653	0.8937	0.957	0.9639	0.9645	0.9734	0.9775	0.9754	0.9768	0.9805	0.9798	0.9808	0.978	0.9796	0.982	0.9815	0.9817	0.9817	0.982	0.9829	0.9821	0.9828	0.9821	0.9827	0.9823	0.9826	0.9824	0.9826	0.9825
4	0.1697	0.0848	0.1032	0.0891	0.098	0.1412	0.098	0.1026	0.1693	0.3811	0.3324	0.5306	0.8121	0.3225	0.7277	0.8255	0.721	0.7711	0.9129	0.9538	0.953	0.955	0.9788	0.9686	0.9757	0.9788	0.975	0.9762	0.9781	0.9824	0.9807	0.9783	0.9816	0.9819	0.9817	0.9824	0.9829	0.981	0.9813	0.9818	0.9823	0.9821	0.9825	0.9831	0.9826	0.9826
5	0.1696	0.0996	0.1147	0.0238	0.1042	0.1036	0.0995	0.0589	0.2354	0.2434	0.2422	0.466	0.4565	0.6488	0.6627	0.8231	0.781	0.8841	0.9358	0.9426	0.9733	0.9677	0.9773	0.9719	0.977	0.9776	0.9798	0.9821	0.9809	0.9774	0.9807	0.9821	0.9821	0.9817	0.9813	0.9824	0.9811	0.9826	0.9822	0.983	0.9827	0.9825	0.9826	0.9826	0.9832	0.983
6	0.1688	0.1028	0.12	0.148	0.1063	0.0982	0.105	0.0922	0.1396	0.1175	0.4089	0.4098	0.435	0.8056	0.821	0.5498	0.9375	0.8941	0.9554	0.9111	0.9664	0.9652	0.9677	0.9797	0.9784	0.9743	0.9786	0.9762	0.9806	0.982	0.9826	0.9823	0.9818	0.9815	0.9823	0.9822	0.9828	0.9825	0.9826	0.9823	0.9826	0.9816	0.9825	0.9827	0.9826	0.9822
7	0.1704	0.0276	0.1018	0.1314	0.0821	0.0892	0.134	0.1092	0.297	0.2799	0.2837	0.204	0.5617	0.5848	0.7121	0.9185	0.9005	0.7761	0.9531	0.9641	0.9665	0.9747	0.9714	0.9684	0.9726	0.9779	0.9809	0.9813	0.9789	0.9799	0.9783	0.9809	0.9804	0.9805	0.9799	0.9819	0.9825	0.9826	0.982	0.9828	0.9828	0.9826	0.983	0.9825	0.9823	0.983
8	0.1688	0.1009	0.0974	0.098	0.0735	0.1027	0.0958	0.1258	0.1403	0.1845	0.2203	0.3453	0.4161	0.6844	0.8235	0.8661	0.7706	0.9318	0.9387	0.8411	0.9426	0.9727	0.9755	0.9714	0.9545	0.9791	0.974	0.9807	0.9801	0.9808	0.9813	0.9821	0.9816	0.9819	0.983	0.9831	0.9824	0.9829	0.9823	0.9819	0.9821	0.9825	0.9827	0.9823	0.9826	0.9829
