1	0.7943282347242815	0.6309573444801932	0.5011872336272722	0.3981071705534972	0.31622776601683794	0.251188643150958	0.19952623149688797	0.15848931924611134	0.12589254117941673	0.1	0.07943282347242814	0.0630957344480193	0.05011872336272722	0.03981071705534971	0.0316227766016838	0.025118864315095794	0.019952623149688785	0.015848931924611134	0.012589254117941668	0.01	0.007943282347242814	0.00630957344480193	0.005011872336272719	0.003981071705534969	0.003162277660168376	0.002511886431509577	0.0019952623149688768	0.0015848931924611108	0.0012589254117941649	0.0009999999999999979	0.0007943282347242797	0.0006309573444801917	0.0005011872336272709	0.0003981071705534961	0.00031622776601683696	0.0002511886431509572	0.00019952623149688728	0.00015848931924611077	0.00012589254117941623	9.999999999999958e-05	7.94328234724279e-05	6.309573444801917e-05	5.011872336272715e-05	3.9810717055349695e-05	3.9810717055349695e-05
0	0.17	0.1252	0.0982	0.0878	0.1657	0.1188	0.0985	0.1028	0.1024	0.1136	0.5246	0.1092	0.6595	0.7406	0.6923	0.7935	0.7753	0.9568	0.9358	0.9454	0.9631	0.9738	0.9494	0.9758	0.977	0.9804	0.9753	0.9743	0.9807	0.9825	0.9812	0.9795	0.9824	0.9824	0.9823	0.9816	0.9827	0.9824	0.9825	0.982	0.9826	0.9827	0.983	0.9826	0.9828	0.9828
1	0.17	0.1087	0.1098	0.1032	0.1683	0.0957	0.1135	0.1434	0.143	0.2405	0.3189	0.2712	0.698	0.5057	0.8207	0.8803	0.9433	0.7886	0.9418	0.9648	0.973	0.9613	0.9751	0.9768	0.9774	0.9805	0.9795	0.9726	0.9749	0.9723	0.9793	0.9813	0.9807	0.9814	0.9818	0.9821	0.983	0.9823	0.9822	0.9825	0.9833	0.9826	0.9825	0.9825	0.9815	0.9824
2	0.1701	0.0963	0.1236	0.1222	0.1205	0.0956	0.0926	0.1958	0.1224	0.1056	0.184	0.3181	0.3838	0.7487	0.7958	0.7853	0.7966	0.9685	0.9133	0.9569	0.9728	0.9705	0.9734	0.9756	0.9706	0.975	0.9795	0.9819	0.9824	0.978	0.9827	0.9741	0.9808	0.9791	0.9827	0.9824	0.9826	0.9816	0.9827	0.9829	0.9823	0.9825	0.9827	0.9827	0.9828	0.9828
3	0.1699	0.0958	0.1014	0.1028	0.1028	0.1135	0.1195	0.122	0.1894	0.2673	0.2957	0.4408	0.3568	0.757	0.601	0.7786	0.8925	0.9522	0.9476	0.9589	0.9751	0.9722	0.9682	0.9787	0.9723	0.9817	0.9762	0.9774	0.98	0.9809	0.9797	0.9817	0.9816	0.9821	0.9819	0.9821	0.9828	0.9803	0.9786	0.9825	0.9827	0.9823	0.9828	0.9827	0.9824	0.9829
4	0.1697	0.1151	0.1032	0.115	0.098	0.1028	0.1024	0.0892	0.1884	0.2159	0.2585	0.2595	0.5644	0.5838	0.7531	0.5714	0.8012	0.8011	0.9469	0.9541	0.9742	0.9412	0.9716	0.9797	0.9757	0.981	0.9725	0.9806	0.9813	0.9811	0.9805	0.9823	0.9816	0.9823	0.9816	0.9816	0.9826	0.9829	0.9823	0.9826	0.983	0.983	0.9829	0.9827	0.9829	0.9824
5	0.1696	0.0704	0.1032	0.0382	0.0963	0.0912	0.1035	0.1538	0.149	0.2883	0.3063	0.4738	0.2594	0.6371	0.8458	0.7406	0.952	0.9198	0.9433	0.9575	0.974	0.952	0.9784	0.9792	0.9775	0.9779	0.9787	0.977	0.9818	0.9793	0.9818	0.9813	0.9818	0.9818	0.9822	0.9825	0.9825	0.9822	0.9826	0.9823	0.9829	0.9826	0.9826	0.9826	0.983	0.9823
6	0.1688	0.2055	0.1049	0.1032	0.098	0.101	0.097	0.0892	0.1311	0.2122	0.2245	0.2174	0.6989	0.6116	0.6909	0.871	0.8622	0.9003	0.9568	0.9493	0.9457	0.9719	0.9745	0.9774	0.976	0.9798	0.9762	0.9763	0.9746	0.9805	0.9821	0.9829	0.9788	0.98	0.9815	0.9822	0.9826	0.9824	0.983	0.9827	0.9826	0.9825	0.9826	0.983	0.9816	0.9829
7	0.1704	0.1196	0.0918	0.1032	0.0892	0.1085	0.0985	0.1036	0.1976	0.1944	0.2015	0.2928	0.5834	0.5982	0.5009	0.8554	0.8343	0.9404	0.9497	0.817	0.9593	0.9652	0.9649	0.9767	0.9803	0.9738	0.9703	0.9794	0.9804	0.9761	0.9805	0.9813	0.9803	0.9823	0.9827	0.9811	0.9825	0.9827	0.9828	0.9826	0.9825	0.9828	0.9823	0.9828	0.9824	0.9825
8	0.1688	0.0991	0.1218	0.1027	0.1471	0.1027	0.0788	0.0778	0.1348	0.0982	0.1766	0.3879	0.4461	0.599	0.8478	0.8194	0.9584	0.9566	0.9427	0.9558	0.9644	0.9675	0.9722	0.9764	0.9748	0.9743	0.9788	0.9804	0.98	0.9804	0.9809	0.9827	0.9821	0.9815	0.9825	0.9816	0.9821	0.9806	0.9828	0.9823	0.9827	0.9829	0.9801	0.9826	0.9829	0.9829
