0.01	0.007943282347242814	0.00630957344480193	0.005011872336272719	0.003981071705534969	0.003162277660168376	0.002511886431509577	0.0019952623149688768	0.0015848931924611108	0.0012589254117941649	0.0009999999999999979	0.0007943282347242797	0.0006309573444801917	0.0005011872336272709	0.0003981071705534961	0.00031622776601683696	0.0002511886431509572	0.00019952623149688728	0.00015848931924611077	0.00012589254117941623	9.999999999999958e-05	7.94328234724279e-05
0.6486	0.804466667	0.7405	0.812033333	0.904	0.935933333	0.917733333	0.9464	0.969233333	0.9641	0.973766667	0.974433333	0.978266667	0.9795	0.977333333	0.9806	0.980866667	0.98095	0.98055	0.9814	0.98135	0.9804
0.6454	0.710033333	0.789666667	0.8138	0.8579	0.913133333	0.9181	0.947633333	0.966066667	0.969166667	0.9659	0.9753	0.977733333	0.976533333	0.9766	0.978866667	0.9791	0.9798	0.9811	0.9815	0.98185	0.9805
0.7513	0.766666667	0.8188	0.862166667	0.8795	0.892266667	0.958333333	0.960033333	0.961333333	0.967566667	0.966366667	0.9714	0.976933333	0.9784	0.976133333	0.978666667	0.980333333	0.98025	0.9805	0.98185	0.9816	0.9829
0.5842	0.710366667	0.720933333	0.871966667	0.898266667	0.934266667	0.9387	0.949766667	0.959	0.9653	0.973866667	0.971633333	0.9744	0.977566667	0.978266667	0.979366667	0.980166667	0.9799	0.97995	0.9808	0.98205	0.9812
0.620766667	0.6998	0.7466	0.8555	0.857266667	0.889833333	0.948533333	0.947833333	0.940033333	0.967233333	0.968933333	0.976	0.974966667	0.9761	0.9799	0.978033333	0.979133333	0.9805	0.98205	0.98225	0.98215	0.9825
0.7251	0.738233333	0.816833333	0.868433333	0.875733333	0.934066667	0.9179	0.937733333	0.9477	0.9716	0.974366667	0.976533333	0.9774	0.976533333	0.978533333	0.978133333	0.9795	0.98045	0.98075	0.98025	0.98195	0.9822
0.7559	0.784766667	0.825066667	0.919766667	0.9222	0.9485	0.9561	0.964833333	0.950066667	0.9695	0.975466667	0.9758	0.966566667	0.977266667	0.9797	0.979033333	0.979133333	0.981	0.97985	0.9819	0.9814	0.982
0.871466667	0.9148	0.915666667	0.9647	0.962333333	0.9694	0.969833333	0.975666667	0.975866667	0.980033333	0.9796	0.979866667	0.980266667	0.9801	0.981233333	0.981566667	0.9819	0.98225	0.98185	0.9819	0.98125	0.9816
